datetime,symbol,open,high,low,close,volume
2022-05-28 07:00:00,BINANCE:BTCUSDT,28629.81,28825.44,28558.24,28806.3,1875.59197
2022-05-28 08:00:00,BINANCE:BTCUSDT,28806.3,28842.93,28450.0,28615.82,5775.34689
2022-05-28 09:00:00,BINANCE:BTCUSDT,28615.83,28743.02,28598.43,28685.95,1288.08616
2022-05-28 10:00:00,BINANCE:BTCUSDT,28685.94,28854.05,28630.81,28819.2,1787.27409
2022-05-28 11:00:00,BINANCE:BTCUSDT,28819.2,28890.0,28754.4,28833.13,1362.65989
2022-05-28 12:00:00,BINANCE:BTCUSDT,28833.12,28949.39,28777.02,28876.96,1812.58195
2022-05-28 13:00:00,BINANCE:BTCUSDT,28876.96,28917.98,28770.78,28865.21,1267.23219
2022-05-28 14:00:00,BINANCE:BTCUSDT,28865.2,28917.15,28819.2,28885.72,983.03562
2022-05-28 15:00:00,BINANCE:BTCUSDT,28885.71,28925.0,28766.68,28838.49,1433.54976
2022-05-28 16:00:00,BINANCE:BTCUSDT,28838.49,28884.55,28768.2,28804.82,926.09019
2022-05-28 17:00:00,BINANCE:BTCUSDT,28804.81,28849.79,28771.38,28804.9,876.92555
2022-05-28 18:00:00,BINANCE:BTCUSDT,28804.89,28930.81,28779.49,28828.02,1414.11096
2022-05-28 19:00:00,BINANCE:BTCUSDT,28828.02,29032.0,28795.78,28979.86,1560.29485
2022-05-28 20:00:00,BINANCE:BTCUSDT,28979.85,29266.0,28945.71,29071.81,2609.18058
2022-05-28 21:00:00,BINANCE:BTCUSDT,29071.81,29101.64,28930.0,28957.23,1098.68856
2022-05-28 22:00:00,BINANCE:BTCUSDT,28957.23,29089.32,28890.0,28988.21,1372.67136
2022-05-28 23:00:00,BINANCE:BTCUSDT,28988.2,29050.0,28902.84,28907.5,1084.13049
2022-05-29 00:00:00,BINANCE:BTCUSDT,28907.5,29030.0,28784.48,28886.61,2238.88338
2022-05-29 01:00:00,BINANCE:BTCUSDT,28886.61,29019.16,28886.6,29001.74,599.37685
2022-05-29 02:00:00,BINANCE:BTCUSDT,29001.74,29067.01,28943.03,29019.82,665.98027
2022-05-29 03:00:00,BINANCE:BTCUSDT,29019.81,29042.22,28985.43,29026.27,525.284
2022-05-29 04:00:00,BINANCE:BTCUSDT,29026.27,29060.0,28991.9,29017.47,450.20101
2022-05-29 05:00:00,BINANCE:BTCUSDT,29017.46,29040.0,28960.0,28992.65,413.19818
2022-05-29 06:00:00,BINANCE:BTCUSDT,28992.65,29154.61,28991.05,29031.33,1058.97652
2022-05-29 07:00:00,BINANCE:BTCUSDT,29031.33,29045.34,28970.3,29005.47,786.45225
2022-05-29 08:00:00,BINANCE:BTCUSDT,29005.46,29024.65,28900.0,28925.85,940.66592
2022-05-29 09:00:00,BINANCE:BTCUSDT,28925.85,28925.86,28839.21,28904.13,1227.04778
2022-05-29 10:00:00,BINANCE:BTCUSDT,28904.12,28997.21,28876.08,28984.32,719.15298
2022-05-29 11:00:00,BINANCE:BTCUSDT,28984.31,28984.32,28914.96,28941.09,456.89978
2022-05-29 12:00:00,BINANCE:BTCUSDT,28941.1,29049.39,28932.97,29043.09,542.01008
2022-05-29 13:00:00,BINANCE:BTCUSDT,29043.1,29060.32,28987.52,29034.84,576.53965
2022-05-29 14:00:00,BINANCE:BTCUSDT,29034.84,29037.98,28996.42,29008.35,498.38752
2022-05-29 15:00:00,BINANCE:BTCUSDT,29008.35,29190.0,28987.24,29063.3,1520.4673
2022-05-29 16:00:00,BINANCE:BTCUSDT,29063.29,29075.0,28952.7,28990.46,1206.82047
2022-05-29 17:00:00,BINANCE:BTCUSDT,28990.46,29216.76,28990.45,29159.49,1768.40223
2022-05-29 18:00:00,BINANCE:BTCUSDT,29159.5,29235.76,29112.01,29213.85,1557.66031
2022-05-29 19:00:00,BINANCE:BTCUSDT,29213.85,29489.0,29198.01,29380.43,3053.96027
2022-05-29 20:00:00,BINANCE:BTCUSDT,29380.43,29483.57,29312.0,29332.97,1238.61076
2022-05-29 21:00:00,BINANCE:BTCUSDT,29332.96,29382.94,29289.1,29298.95,1039.78051
2022-05-29 22:00:00,BINANCE:BTCUSDT,29298.95,29298.96,29166.51,29215.98,1486.62814
2022-05-29 23:00:00,BINANCE:BTCUSDT,29215.97,29339.95,29215.97,29285.25,974.67788
2022-05-30 00:00:00,BINANCE:BTCUSDT,29285.25,29355.5,29179.81,29222.97,795.15167
2022-05-30 01:00:00,BINANCE:BTCUSDT,29222.96,29253.28,29162.07,29165.95,660.51153
2022-05-30 02:00:00,BINANCE:BTCUSDT,29165.95,29199.57,29077.98,29126.41,1116.17307
2022-05-30 03:00:00,BINANCE:BTCUSDT,29126.4,29182.95,29091.67,29182.95,806.89307
2022-05-30 04:00:00,BINANCE:BTCUSDT,29182.95,29242.93,29171.1,29235.64,530.86826
2022-05-30 05:00:00,BINANCE:BTCUSDT,29235.64,29587.78,29175.29,29426.81,3083.20527
2022-05-30 06:00:00,BINANCE:BTCUSDT,29426.81,29499.8,29400.45,29468.1,980.38094
2022-05-30 07:00:00,BINANCE:BTCUSDT,29468.1,29470.61,29299.62,29322.46,1174.28881
2022-05-30 08:00:00,BINANCE:BTCUSDT,29322.45,29775.99,29320.21,29770.01,3296.7504
2022-05-30 09:00:00,BINANCE:BTCUSDT,29770.0,30279.15,29761.48,30216.71,7189.13189
2022-05-30 10:00:00,BINANCE:BTCUSDT,30216.7,30400.0,30209.62,30353.07,3204.19374
2022-05-30 11:00:00,BINANCE:BTCUSDT,30353.07,30432.12,30236.55,30332.84,2659.89887
2022-05-30 12:00:00,BINANCE:BTCUSDT,30332.83,30479.87,30297.05,30462.09,2574.84692
2022-05-30 13:00:00,BINANCE:BTCUSDT,30462.08,30928.71,30421.19,30702.52,7152.94322
2022-05-30 14:00:00,BINANCE:BTCUSDT,30702.52,30742.97,30542.14,30636.12,2880.22779
2022-05-30 15:00:00,BINANCE:BTCUSDT,30636.12,30736.0,30571.04,30731.78,1863.21411
2022-05-30 16:00:00,BINANCE:BTCUSDT,30731.78,30765.09,30593.72,30716.03,2843.55486
2022-05-30 17:00:00,BINANCE:BTCUSDT,30716.02,30758.49,30556.63,30596.27,2826.03603
2022-05-30 18:00:00,BINANCE:BTCUSDT,30596.27,30706.44,30581.52,30665.37,1818.86969
2022-05-30 19:00:00,BINANCE:BTCUSDT,30665.38,30931.0,30354.47,30537.25,5155.24941
2022-05-30 20:00:00,BINANCE:BTCUSDT,30537.25,30572.13,30269.22,30519.3,3069.35712
2022-05-30 21:00:00,BINANCE:BTCUSDT,30519.3,30748.64,30440.2,30467.42,3374.50978
2022-05-30 22:00:00,BINANCE:BTCUSDT,30467.42,30679.0,30450.0,30634.08,1933.56178
2022-05-30 23:00:00,BINANCE:BTCUSDT,30634.08,30714.22,30566.54,30622.04,1908.30848
2022-05-31 00:00:00,BINANCE:BTCUSDT,30622.04,30786.49,30582.7,30706.84,1788.90178
2022-05-31 01:00:00,BINANCE:BTCUSDT,30706.85,30720.0,30643.04,30674.8,796.6629
2022-05-31 02:00:00,BINANCE:BTCUSDT,30674.79,30878.1,30586.27,30643.11,3952.9504
2022-05-31 03:00:00,BINANCE:BTCUSDT,30643.1,31438.48,30500.0,31277.18,13450.89959
2022-05-31 04:00:00,BINANCE:BTCUSDT,31277.18,32222.0,30992.34,31807.98,12707.97414
2022-05-31 05:00:00,BINANCE:BTCUSDT,31807.99,31912.79,31400.0,31768.45,6284.84685
2022-05-31 06:00:00,BINANCE:BTCUSDT,31768.45,31894.6,31623.17,31734.22,2878.76904
2022-05-31 07:00:00,BINANCE:BTCUSDT,31734.23,31861.55,31445.59,31573.73,3174.01244
2022-05-31 08:00:00,BINANCE:BTCUSDT,31573.74,31619.38,31440.52,31558.69,1695.9495
2022-05-31 09:00:00,BINANCE:BTCUSDT,31558.69,31718.0,31520.87,31695.53,1361.95407
2022-05-31 10:00:00,BINANCE:BTCUSDT,31695.54,31835.73,31627.79,31772.82,4484.9679
2022-05-31 11:00:00,BINANCE:BTCUSDT,31772.81,31800.67,31654.72,31691.5,1181.40009
2022-05-31 12:00:00,BINANCE:BTCUSDT,31691.51,31739.48,31621.02,31641.63,1526.98987
2022-05-31 13:00:00,BINANCE:BTCUSDT,31641.64,31662.22,31434.66,31499.46,2719.85773
2022-05-31 14:00:00,BINANCE:BTCUSDT,31499.46,31585.14,31480.95,31573.77,1482.11959
2022-05-31 15:00:00,BINANCE:BTCUSDT,31573.76,31726.18,31570.12,31624.82,1750.68548
2022-05-31 16:00:00,BINANCE:BTCUSDT,31624.82,31640.77,31496.09,31546.01,1831.62888
2022-05-31 17:00:00,BINANCE:BTCUSDT,31546.01,31698.34,31518.39,31669.99,1634.79732
2022-05-31 18:00:00,BINANCE:BTCUSDT,31670.0,31842.69,31662.62,31767.0,1993.87778
2022-05-31 19:00:00,BINANCE:BTCUSDT,31766.99,31803.62,31547.93,31613.68,2011.42295
2022-05-31 20:00:00,BINANCE:BTCUSDT,31613.68,31927.58,31200.01,31392.79,5852.04046
2022-05-31 21:00:00,BINANCE:BTCUSDT,31392.79,31740.0,31226.01,31684.45,4407.26718
2022-05-31 22:00:00,BINANCE:BTCUSDT,31684.45,32181.37,31558.82,32058.53,4460.93216
2022-05-31 23:00:00,BINANCE:BTCUSDT,32058.52,32399.0,31839.67,32158.03,6124.06408
2022-06-01 00:00:00,BINANCE:BTCUSDT,32158.04,32197.25,31891.03,32122.09,3005.99799
2022-06-01 01:00:00,BINANCE:BTCUSDT,32122.09,32161.99,31592.33,31682.91,3624.22881
2022-06-01 02:00:00,BINANCE:BTCUSDT,31682.09,31784.7,31570.53,31625.71,3215.28839
2022-06-01 03:00:00,BINANCE:BTCUSDT,31625.71,31813.65,31584.29,31813.65,1277.75606
2022-06-01 04:00:00,BINANCE:BTCUSDT,31813.65,31831.94,31657.26,31720.01,968.45304
2022-06-01 05:00:00,BINANCE:BTCUSDT,31720.0,31895.01,31683.9,31869.28,1443.70621
2022-06-01 06:00:00,BINANCE:BTCUSDT,31869.27,31936.5,31770.29,31801.04,1203.71834
2022-06-01 07:00:00,BINANCE:BTCUSDT,31801.05,31982.97,31688.01,31936.54,2237.33599
2022-06-01 08:00:00,BINANCE:BTCUSDT,31936.53,31947.26,31836.99,31926.12,1280.94083
2022-06-01 09:00:00,BINANCE:BTCUSDT,31926.13,31926.13,31731.01,31806.72,1647.05696
2022-06-01 10:00:00,BINANCE:BTCUSDT,31806.71,31806.72,31614.01,31627.3,1937.06614
2022-06-01 11:00:00,BINANCE:BTCUSDT,31627.29,31670.0,31371.45,31566.6,2528.78791
2022-06-01 12:00:00,BINANCE:BTCUSDT,31566.6,31626.93,31445.76,31622.28,1293.69241
2022-06-01 13:00:00,BINANCE:BTCUSDT,31622.28,31669.01,31568.69,31584.62,1058.34091
2022-06-01 14:00:00,BINANCE:BTCUSDT,31584.62,31642.68,31474.4,31482.43,1693.71781
2022-06-01 15:00:00,BINANCE:BTCUSDT,31482.42,31647.31,31450.0,31624.91,2005.46649
2022-06-01 16:00:00,BINANCE:BTCUSDT,31624.9,31708.39,31614.0,31695.99,1187.22373
2022-06-01 17:00:00,BINANCE:BTCUSDT,31696.0,31709.99,31540.46,31553.0,1399.10858
2022-06-01 18:00:00,BINANCE:BTCUSDT,31552.99,31670.69,31444.0,31609.16,2405.2173
2022-06-01 19:00:00,BINANCE:BTCUSDT,31609.15,31846.27,31533.66,31727.65,2698.50253
2022-06-01 20:00:00,BINANCE:BTCUSDT,31727.65,31901.34,31649.43,31739.45,3429.33158
2022-06-01 21:00:00,BINANCE:BTCUSDT,31739.44,31819.02,30955.0,31172.49,7201.07578
2022-06-01 22:00:00,BINANCE:BTCUSDT,31172.48,31239.14,30600.0,30742.59,10280.12197
2022-06-01 23:00:00,BINANCE:BTCUSDT,30742.59,30744.19,30291.67,30419.62,14127.39573
2022-06-02 00:00:00,BINANCE:BTCUSDT,30419.62,30429.71,29901.29,30179.67,11518.4614
2022-06-02 01:00:00,BINANCE:BTCUSDT,30179.68,30445.0,30119.41,30167.69,5554.23114
2022-06-02 02:00:00,BINANCE:BTCUSDT,30167.69,30351.74,30002.92,30126.72,6735.20838
2022-06-02 03:00:00,BINANCE:BTCUSDT,30126.71,30162.44,29301.0,29636.09,13421.54865
2022-06-02 04:00:00,BINANCE:BTCUSDT,29636.1,29772.15,29576.72,29592.93,2013.80831
2022-06-02 05:00:00,BINANCE:BTCUSDT,29592.92,29769.61,29519.58,29747.16,2091.86169
2022-06-02 06:00:00,BINANCE:BTCUSDT,29747.17,30074.95,29728.8,29805.83,3650.1316
2022-06-02 07:00:00,BINANCE:BTCUSDT,29805.84,29817.89,29594.55,29680.0,2826.62933
2022-06-02 08:00:00,BINANCE:BTCUSDT,29680.01,29888.02,29640.18,29811.89,1742.44118
2022-06-02 09:00:00,BINANCE:BTCUSDT,29811.9,29903.74,29778.12,29826.16,1292.33107
2022-06-02 10:00:00,BINANCE:BTCUSDT,29826.16,29856.93,29703.05,29730.12,1690.59886
2022-06-02 11:00:00,BINANCE:BTCUSDT,29730.12,29824.11,29650.93,29817.24,1223.11546
2022-06-02 12:00:00,BINANCE:BTCUSDT,29817.24,29885.29,29683.82,29875.72,1545.78454
2022-06-02 13:00:00,BINANCE:BTCUSDT,29875.72,29951.73,29806.79,29915.24,1213.29204
2022-06-02 14:00:00,BINANCE:BTCUSDT,29915.24,30123.35,29901.01,29968.26,2812.52841
2022-06-02 15:00:00,BINANCE:BTCUSDT,29968.27,30020.84,29914.14,29938.48,1508.58728
2022-06-02 16:00:00,BINANCE:BTCUSDT,29938.47,30019.23,29871.0,29934.5,1468.23464
2022-06-02 17:00:00,BINANCE:BTCUSDT,29934.5,30171.82,29865.0,30034.37,2138.70768
2022-06-02 18:00:00,BINANCE:BTCUSDT,30034.37,30210.18,29961.04,30173.67,2236.3885
2022-06-02 19:00:00,BINANCE:BTCUSDT,30173.66,30186.64,30051.36,30089.29,1889.59851
2022-06-02 20:00:00,BINANCE:BTCUSDT,30089.29,30251.96,29597.01,29895.28,8229.09439
2022-06-02 21:00:00,BINANCE:BTCUSDT,29895.29,30144.93,29768.27,30052.08,5264.79605
2022-06-02 22:00:00,BINANCE:BTCUSDT,30052.08,30387.84,30040.97,30212.73,4196.22918
2022-06-02 23:00:00,BINANCE:BTCUSDT,30212.73,30408.54,30184.72,30294.44,2694.37916
2022-06-03 00:00:00,BINANCE:BTCUSDT,30294.45,30353.51,30166.42,30193.95,2162.49035
2022-06-03 01:00:00,BINANCE:BTCUSDT,30193.95,30330.0,29977.45,30138.75,1977.71791
2022-06-03 02:00:00,BINANCE:BTCUSDT,30138.74,30301.14,30068.96,30293.01,1748.67124
2022-06-03 03:00:00,BINANCE:BTCUSDT,30293.0,30389.56,30243.15,30243.74,1295.32193
2022-06-03 04:00:00,BINANCE:BTCUSDT,30243.74,30382.69,30235.7,30367.37,691.25502
2022-06-03 05:00:00,BINANCE:BTCUSDT,30367.37,30689.0,30324.1,30482.95,3426.21289
2022-06-03 06:00:00,BINANCE:BTCUSDT,30482.95,30642.79,30433.05,30452.62,1687.02366
2022-06-03 07:00:00,BINANCE:BTCUSDT,30452.63,30515.2,30359.54,30401.53,1755.69048
2022-06-03 08:00:00,BINANCE:BTCUSDT,30401.53,30699.0,30384.92,30628.38,2067.0197
2022-06-03 09:00:00,BINANCE:BTCUSDT,30628.39,30667.33,30532.34,30549.76,1105.54346
2022-06-03 10:00:00,BINANCE:BTCUSDT,30549.77,30562.15,30468.17,30529.96,1115.90936
2022-06-03 11:00:00,BINANCE:BTCUSDT,30529.96,30547.2,30422.62,30425.0,1199.14326
2022-06-03 12:00:00,BINANCE:BTCUSDT,30425.01,30561.32,30413.08,30540.64,1043.07229
2022-06-03 13:00:00,BINANCE:BTCUSDT,30540.64,30543.95,30363.07,30363.08,1035.46628
2022-06-03 14:00:00,BINANCE:BTCUSDT,30363.07,30489.71,30282.29,30443.74,1807.68814
2022-06-03 15:00:00,BINANCE:BTCUSDT,30443.7,30529.07,30393.46,30440.97,1536.6775
2022-06-03 16:00:00,BINANCE:BTCUSDT,30440.97,30475.48,30156.41,30250.0,2799.59414
2022-06-03 17:00:00,BINANCE:BTCUSDT,30249.99,30268.05,29745.37,29821.3,4220.7974
2022-06-03 18:00:00,BINANCE:BTCUSDT,29821.3,29954.67,29680.0,29758.19,3524.68684
2022-06-03 19:00:00,BINANCE:BTCUSDT,29758.2,29889.49,29486.1,29531.45,6514.17152
2022-06-03 20:00:00,BINANCE:BTCUSDT,29531.35,29773.5,29439.71,29722.17,5560.21352
2022-06-03 21:00:00,BINANCE:BTCUSDT,29722.18,29767.62,29282.36,29478.65,5028.32153
2022-06-03 22:00:00,BINANCE:BTCUSDT,29478.65,29576.35,29339.63,29506.24,2678.20877
2022-06-03 23:00:00,BINANCE:BTCUSDT,29506.25,29558.16,29401.0,29544.18,1811.41965
2022-06-04 00:00:00,BINANCE:BTCUSDT,29544.19,29677.14,29436.3,29507.86,2315.48089
2022-06-04 01:00:00,BINANCE:BTCUSDT,29507.85,29560.0,29465.4,29549.97,1261.59698
2022-06-04 02:00:00,BINANCE:BTCUSDT,29549.97,29620.0,29491.09,29572.52,1375.87989
2022-06-04 03:00:00,BINANCE:BTCUSDT,29572.52,29741.76,29558.3,29662.43,1087.51887
2022-06-04 04:00:00,BINANCE:BTCUSDT,29662.43,29863.25,29652.24,29807.1,1088.90461
2022-06-04 05:00:00,BINANCE:BTCUSDT,29807.1,29887.56,29704.81,29730.41,1207.62764
2022-06-04 06:00:00,BINANCE:BTCUSDT,29730.41,29744.21,29648.2,29700.21,926.81455
2022-06-04 07:00:00,BINANCE:BTCUSDT,29700.21,29763.35,29680.36,29717.59,719.79255
2022-06-04 08:00:00,BINANCE:BTCUSDT,29717.59,29747.13,29546.86,29584.26,1295.12164
2022-06-04 09:00:00,BINANCE:BTCUSDT,29584.26,29619.15,29500.0,29568.26,2212.70647
2022-06-04 10:00:00,BINANCE:BTCUSDT,29568.26,29643.55,29549.55,29560.12,1225.98934
2022-06-04 11:00:00,BINANCE:BTCUSDT,29560.12,29734.49,29546.78,29715.67,1548.15348
2022-06-04 12:00:00,BINANCE:BTCUSDT,29715.67,29723.49,29654.87,29682.1,404.50481
2022-06-04 13:00:00,BINANCE:BTCUSDT,29682.11,29714.0,29655.38,29694.9,612.11494
2022-06-04 14:00:00,BINANCE:BTCUSDT,29694.9,29705.81,29646.27,29700.96,478.26152
2022-06-04 15:00:00,BINANCE:BTCUSDT,29700.96,29800.0,29681.16,29750.03,825.71662
2022-06-04 16:00:00,BINANCE:BTCUSDT,29750.03,29771.32,29673.64,29724.96,884.1162
2022-06-04 17:00:00,BINANCE:BTCUSDT,29724.96,29791.04,29706.7,29729.9,831.17642
2022-06-04 18:00:00,BINANCE:BTCUSDT,29729.9,29742.09,29594.91,29681.69,897.04996
2022-06-04 19:00:00,BINANCE:BTCUSDT,29681.68,29703.64,29516.01,29538.0,1134.57345
2022-06-04 20:00:00,BINANCE:BTCUSDT,29538.0,29654.52,29522.99,29596.11,960.73462
2022-06-04 21:00:00,BINANCE:BTCUSDT,29596.11,29988.88,29485.0,29777.32,2794.76263
2022-06-04 22:00:00,BINANCE:BTCUSDT,29777.31,29888.01,29750.29,29858.8,1492.70826
2022-06-04 23:00:00,BINANCE:BTCUSDT,29858.79,29858.8,29747.63,29751.41,1138.48775
2022-06-05 00:00:00,BINANCE:BTCUSDT,29751.41,29755.24,29613.26,29712.52,1017.79595
2022-06-05 01:00:00,BINANCE:BTCUSDT,29712.52,29799.82,29712.51,29768.67,762.28045
2022-06-05 02:00:00,BINANCE:BTCUSDT,29768.68,29775.37,29634.05,29655.41,741.55965
2022-06-05 03:00:00,BINANCE:BTCUSDT,29655.41,29750.0,29632.05,29749.77,620.23887
2022-06-05 04:00:00,BINANCE:BTCUSDT,29749.77,29862.57,29745.51,29846.33,612.7848
2022-06-05 05:00:00,BINANCE:BTCUSDT,29846.33,29977.99,29791.65,29808.01,1658.35818
2022-06-05 06:00:00,BINANCE:BTCUSDT,29808.02,29869.4,29771.22,29864.04,748.91257
2022-06-05 07:00:00,BINANCE:BTCUSDT,29864.03,29897.18,29729.37,29740.64,782.85069
2022-06-05 08:00:00,BINANCE:BTCUSDT,29740.64,29755.23,29681.85,29691.74,862.23099
2022-06-05 09:00:00,BINANCE:BTCUSDT,29691.73,29799.99,29678.5,29793.99,592.84149
2022-06-05 10:00:00,BINANCE:BTCUSDT,29793.99,29819.95,29748.88,29766.95,474.10191
2022-06-05 11:00:00,BINANCE:BTCUSDT,29766.95,29782.19,29686.0,29722.9,646.57341
2022-06-05 12:00:00,BINANCE:BTCUSDT,29722.9,29819.85,29722.89,29793.95,439.88382
2022-06-05 13:00:00,BINANCE:BTCUSDT,29793.94,29796.83,29729.7,29729.71,376.08204
2022-06-05 14:00:00,BINANCE:BTCUSDT,29729.71,29810.2,29645.67,29645.67,666.95377
2022-06-05 15:00:00,BINANCE:BTCUSDT,29645.68,29738.73,29643.93,29691.81,615.97894
2022-06-05 16:00:00,BINANCE:BTCUSDT,29691.82,29691.82,29531.42,29639.46,1159.92989
2022-06-05 17:00:00,BINANCE:BTCUSDT,29639.46,29710.0,29600.0,29641.65,493.53234
2022-06-05 18:00:00,BINANCE:BTCUSDT,29641.65,29742.13,29588.95,29718.69,718.61891
2022-06-05 19:00:00,BINANCE:BTCUSDT,29718.69,29780.65,29675.24,29717.99,564.954
2022-06-05 20:00:00,BINANCE:BTCUSDT,29718.0,29754.89,29640.73,29656.46,508.84233
2022-06-05 21:00:00,BINANCE:BTCUSDT,29656.45,29837.86,29626.65,29791.71,1035.92173
2022-06-05 22:00:00,BINANCE:BTCUSDT,29791.72,29981.0,29781.7,29972.22,1570.92494
2022-06-05 23:00:00,BINANCE:BTCUSDT,29972.23,30189.0,29761.0,29866.94,3160.67496
2022-06-06 00:00:00,BINANCE:BTCUSDT,29866.95,30132.47,29846.38,30021.99,1856.99172
2022-06-06 01:00:00,BINANCE:BTCUSDT,30022.0,30092.09,29979.44,29996.31,904.97902
2022-06-06 02:00:00,BINANCE:BTCUSDT,29996.31,30100.0,29956.07,30049.86,744.61866
2022-06-06 03:00:00,BINANCE:BTCUSDT,30049.85,30127.47,29945.84,29945.84,793.84855
2022-06-06 04:00:00,BINANCE:BTCUSDT,29945.85,29996.75,29815.75,29965.23,1006.36058
2022-06-06 05:00:00,BINANCE:BTCUSDT,29965.23,30070.83,29875.01,30022.67,1946.38215
2022-06-06 06:00:00,BINANCE:BTCUSDT,30022.67,30050.92,29894.89,29919.21,1215.85126
2022-06-06 07:00:00,BINANCE:BTCUSDT,29919.2,30396.99,29890.23,30301.7,2491.61974
2022-06-06 08:00:00,BINANCE:BTCUSDT,30301.69,30924.56,30301.69,30844.07,5378.11621
2022-06-06 09:00:00,BINANCE:BTCUSDT,30844.06,31145.32,30844.06,30926.11,4177.22499
2022-06-06 10:00:00,BINANCE:BTCUSDT,30926.12,31276.87,30926.11,31251.0,6152.95419
2022-06-06 11:00:00,BINANCE:BTCUSDT,31250.99,31357.0,31148.43,31222.91,2376.7092
2022-06-06 12:00:00,BINANCE:BTCUSDT,31222.91,31283.34,31153.6,31169.05,1937.11907
2022-06-06 13:00:00,BINANCE:BTCUSDT,31169.05,31434.75,31160.42,31274.23,2619.20575
2022-06-06 14:00:00,BINANCE:BTCUSDT,31274.23,31393.15,31196.74,31292.77,2240.20227
2022-06-06 15:00:00,BINANCE:BTCUSDT,31292.76,31483.28,31281.0,31469.28,2697.09011
2022-06-06 16:00:00,BINANCE:BTCUSDT,31469.27,31550.0,31380.0,31475.14,2231.52074
2022-06-06 17:00:00,BINANCE:BTCUSDT,31475.13,31535.9,31390.0,31483.19,1653.15499
2022-06-06 18:00:00,BINANCE:BTCUSDT,31483.19,31599.37,31338.37,31396.71,2651.56181
2022-06-06 19:00:00,BINANCE:BTCUSDT,31396.72,31479.57,31346.95,31408.96,1933.57207
2022-06-06 20:00:00,BINANCE:BTCUSDT,31408.97,31527.9,31256.0,31442.96,4312.83641
2022-06-06 21:00:00,BINANCE:BTCUSDT,31442.96,31765.64,31421.73,31506.69,4918.62416
2022-06-06 22:00:00,BINANCE:BTCUSDT,31506.69,31559.41,31162.55,31541.42,5502.63391
2022-06-06 23:00:00,BINANCE:BTCUSDT,31541.41,31555.75,31223.78,31310.95,3354.61617
2022-06-07 00:00:00,BINANCE:BTCUSDT,31310.95,31372.99,31000.01,31346.12,3330.05141
2022-06-07 01:00:00,BINANCE:BTCUSDT,31346.12,31437.6,31230.24,31349.5,2019.47844
2022-06-07 02:00:00,BINANCE:BTCUSDT,31349.5,31483.96,31244.99,31470.72,1765.41874
2022-06-07 03:00:00,BINANCE:BTCUSDT,31470.72,31542.66,31272.39,31462.49,1816.14991
2022-06-07 04:00:00,BINANCE:BTCUSDT,31462.49,31599.85,31410.23,31488.86,1300.12136
2022-06-07 05:00:00,BINANCE:BTCUSDT,31488.86,31543.4,31381.58,31395.55,964.87495
2022-06-07 06:00:00,BINANCE:BTCUSDT,31395.55,31431.14,31317.61,31373.1,1012.06796
2022-06-07 07:00:00,BINANCE:BTCUSDT,31373.1,31381.03,30131.01,30197.77,10182.07375
2022-06-07 08:00:00,BINANCE:BTCUSDT,30197.77,30257.14,29295.18,29568.47,11463.15517
2022-06-07 09:00:00,BINANCE:BTCUSDT,29568.47,29568.48,29218.96,29402.08,6359.73876
2022-06-07 10:00:00,BINANCE:BTCUSDT,29402.09,29668.1,29340.0,29563.62,6120.68755
2022-06-07 11:00:00,BINANCE:BTCUSDT,29563.61,29608.0,29455.4,29522.42,3289.71517
2022-06-07 12:00:00,BINANCE:BTCUSDT,29522.42,29632.49,29401.0,29478.41,3878.02366
2022-06-07 13:00:00,BINANCE:BTCUSDT,29478.4,29561.26,29441.92,29521.24,1489.61972
2022-06-07 14:00:00,BINANCE:BTCUSDT,29521.23,29598.75,29493.92,29585.12,1628.00425
2022-06-07 15:00:00,BINANCE:BTCUSDT,29585.12,29733.63,29560.54,29652.76,2128.62612
2022-06-07 16:00:00,BINANCE:BTCUSDT,29652.76,29663.91,29550.0,29561.54,1388.65084
2022-06-07 17:00:00,BINANCE:BTCUSDT,29561.53,29655.96,29532.5,29597.79,1142.84869
2022-06-07 18:00:00,BINANCE:BTCUSDT,29597.79,29617.57,29345.0,29521.5,3012.27658
2022-06-07 19:00:00,BINANCE:BTCUSDT,29521.51,29570.0,29401.44,29504.21,2637.31256
2022-06-07 20:00:00,BINANCE:BTCUSDT,29504.21,29715.57,29430.01,29564.48,3272.75616
2022-06-07 21:00:00,BINANCE:BTCUSDT,29564.47,30041.25,29506.33,29908.73,5812.94357
2022-06-07 22:00:00,BINANCE:BTCUSDT,29908.72,30027.01,29775.8,29891.17,3357.91031
2022-06-07 23:00:00,BINANCE:BTCUSDT,29891.17,29950.0,29747.62,29918.31,1742.51734
2022-06-08 00:00:00,BINANCE:BTCUSDT,29918.32,29989.3,29863.2,29943.75,1230.33646
2022-06-08 01:00:00,BINANCE:BTCUSDT,29943.76,30268.65,29925.19,30193.41,2532.70536
2022-06-08 02:00:00,BINANCE:BTCUSDT,30193.42,31429.85,30189.78,31059.71,9207.19644
2022-06-08 03:00:00,BINANCE:BTCUSDT,31059.71,31589.6,31048.99,31350.33,8526.58092
2022-06-08 04:00:00,BINANCE:BTCUSDT,31350.33,31547.56,31271.1,31401.21,3571.36425
2022-06-08 05:00:00,BINANCE:BTCUSDT,31401.21,31568.0,30300.0,31259.96,10302.91669
2022-06-08 06:00:00,BINANCE:BTCUSDT,31259.96,31386.46,30914.26,31125.33,6396.55626
