time,open,high,low,close,Volume
2016-09-19T03:00:00+07:00,608.2,608.96,606.47,608,126.24353083
2016-09-19T07:00:00+07:00,608,608.99,606.8,608.4,223.32828404
2016-09-19T11:00:00+07:00,608.4,609.5,607,607.98,375.9113962
2016-09-19T15:00:00+07:00,607.98,608.31,605.88,607.01,366.75979671
2016-09-19T19:00:00+07:00,607.93,608.3,604.35,605.99,625.98968342
2016-09-19T23:00:00+07:00,604.66,608.99,603,607.36,581.42823586
2016-09-20T03:00:00+07:00,608.38,608.74,606.82,608.72,303.17300122
2016-09-20T07:00:00+07:00,608.73,608.88,606.87,607.9,61.49024432
2016-09-20T11:00:00+07:00,607.9,608.87,606.15,606.16,413.1481367
2016-09-20T15:00:00+07:00,606.45,608,606.08,606.6,489.0288443
2016-09-20T19:00:00+07:00,607.69,608.15,605.92,607.04,659.05683609
2016-09-20T23:00:00+07:00,607,607.86,605.36,606.81,523.76499407
2016-09-21T03:00:00+07:00,607.64,608,601,601,533.61086478
2016-09-21T07:00:00+07:00,600.95,601.01,592.1,596.66,618.69015323
2016-09-21T11:00:00+07:00,596.49,596.74,593.95,595.4,688.61083564
2016-09-21T15:00:00+07:00,595.43,596.65,594.07,594.78,909.27049161
2016-09-21T19:00:00+07:00,596.16,596.42,593.75,594.99,592.10063001
2016-09-21T23:00:00+07:00,594.99,595,592.87,594.48,458.13385283
2016-09-22T03:00:00+07:00,594.48,595.97,593.54,595.46,401.34527751
2016-09-22T07:00:00+07:00,595.46,595.91,594.11,595.91,152.28736633
2016-09-22T11:00:00+07:00,595.91,595.91,592.5,593.52,492.57021169
2016-09-22T15:00:00+07:00,593.53,596.35,593.45,595.15,548.45703005
2016-09-22T19:00:00+07:00,595.16,596.42,594.81,594.81,341.94398358
2016-09-22T23:00:00+07:00,594.81,595.94,594,594.53,424.71537261
2016-09-23T03:00:00+07:00,595.89,595.99,593.07,595.41,454.55917459
2016-09-23T07:00:00+07:00,595.42,595.71,593,594.46,304.72475593
2016-09-23T11:00:00+07:00,595.39,595.5,593.67,594.03,196.9768019
2016-09-23T15:00:00+07:00,593.98,597,593.81,597,1255.79594493
2016-09-23T19:00:00+07:00,597,599.99,596,597.5,1061.51594384
2016-09-23T23:00:00+07:00,598.75,601.4,597.74,600.19,797.74764291
2016-09-24T03:00:00+07:00,600.95,602.9,599.33,601.42,391.1216691
2016-09-24T07:00:00+07:00,600.47,602.48,599.87,600.81,145.78134532
2016-09-24T11:00:00+07:00,601.92,603.59,600.55,602.02,193.04269574
2016-09-24T15:00:00+07:00,602.95,602.97,600.47,601,206.35146623
2016-09-24T19:00:00+07:00,601.01,602.99,597.76,600.05,202.81937114
2016-09-24T23:00:00+07:00,600.51,600.89,598.56,600.24,214.89869664
2016-09-25T03:00:00+07:00,600.72,601,599.02,599.33,177.28002674
2016-09-25T07:00:00+07:00,600.05,601,599.6,600.14,53.9542043
2016-09-25T11:00:00+07:00,600.1,601.25,599.81,601.06,109.81066457
2016-09-25T15:00:00+07:00,600.14,601.99,600.03,601.72,204.83159455
2016-09-25T19:00:00+07:00,600.73,601,596.01,596.09,235.37871744
2016-09-25T23:00:00+07:00,597.6,598.79,596,598.37,305.96971528
2016-09-26T03:00:00+07:00,598.37,599.6,596.95,598.98,176.38023128
2016-09-26T07:00:00+07:00,598.95,599,596.79,598.95,412.43377137
2016-09-26T11:00:00+07:00,598.92,599.45,596.1,599.44,426.98699872
2016-09-26T15:00:00+07:00,599.45,606,598.19,604.84,811.48222438
2016-09-26T19:00:00+07:00,604.84,605,602.51,604.71,911.26578014
2016-09-26T23:00:00+07:00,603.76,604.99,600.51,604.07,773.97461992
2016-09-27T03:00:00+07:00,604.44,607.27,603.94,606.47,715.72465098
2016-09-27T07:00:00+07:00,606.7,608.37,601.88,602.99,748.63750657
2016-09-27T11:00:00+07:00,602.99,604.1,601.93,604.1,209.5433343
2016-09-27T15:00:00+07:00,604.1,605.19,600.02,603.02,478.98333798
2016-09-27T19:00:00+07:00,603.02,605.3,600.66,603.83,681.78322034
2016-09-27T23:00:00+07:00,603.83,605.99,603.8,605.73,310.75233083
2016-09-28T03:00:00+07:00,605,607,600.8,604.26,625.97970036
2016-09-28T07:00:00+07:00,604.26,605.3,602.55,602.62,171.17772597
2016-09-28T11:00:00+07:00,604.27,604.27,601.41,601.68,226.74729478
2016-09-28T15:00:00+07:00,601.99,604.9,601.42,603.97,378.02483583
2016-09-28T19:00:00+07:00,603.97,604.73,602.21,603,510.12862076
2016-09-28T23:00:00+07:00,602.98,604.67,602.5,603.96,634.56874198
2016-09-29T03:00:00+07:00,603.97,604.68,602.54,603.95,282.19584889
2016-09-29T07:00:00+07:00,603.93,604.14,601,603.81,405.89309474
2016-09-29T11:00:00+07:00,603.84,604.3,602.01,602.45,162.40149332
2016-09-29T15:00:00+07:00,603.35,604.5,602,603.74,585.87168269
2016-09-29T19:00:00+07:00,603.74,605,602.32,604.94,988.5555091
2016-09-29T23:00:00+07:00,604.94,605,603.54,604.2,235.46895687
2016-09-30T03:00:00+07:00,604.2,605.99,603.5,605.6,339.82845651
2016-09-30T07:00:00+07:00,605.59,605.72,603.15,605.5,173.54563347
2016-09-30T11:00:00+07:00,605.49,605.49,603.15,603.16,268.94438898
2016-09-30T15:00:00+07:00,603.16,605.4,603.16,604.19,395.12145462
2016-09-30T19:00:00+07:00,605.15,606.62,604.15,604.15,904.20686119
2016-09-30T23:00:00+07:00,604.98,605.9,603.43,604.84,556.38810512
2016-10-01T03:00:00+07:00,604.84,608.39,604.27,608.23,288.41786816
2016-10-01T07:00:00+07:00,608.23,610,608.23,609.5,340.58399324
2016-10-01T11:00:00+07:00,609.24,611.91,609.22,610.51,340.36294888
2016-10-01T15:00:00+07:00,610.55,612.1,610.46,611.47,122.91058791
2016-10-01T19:00:00+07:00,611.53,613.97,611.02,613.39,199.58061824
2016-10-01T23:00:00+07:00,613.03,614.28,612.15,612.74,372.34238014
2016-10-02T03:00:00+07:00,613.79,614.27,611.07,612.98,83.06321672
2016-10-02T07:00:00+07:00,612.98,613,611.07,611.36,83.86746509
2016-10-02T11:00:00+07:00,611.34,612.3,609.2,609.22,292.04300369
2016-10-02T15:00:00+07:00,611.14,611.21,605,609.22,284.54794484
2016-10-02T19:00:00+07:00,608.15,609.13,605.05,605.79,248.04703747
2016-10-02T23:00:00+07:00,605.79,608.9,605.1,608.9,362.42999703
2016-10-03T03:00:00+07:00,608.9,608.95,607.01,608.6,135.22216837
2016-10-03T07:00:00+07:00,608.6,608.6,606.6,608.6,120.1080146
2016-10-03T11:00:00+07:00,608.6,610.25,607.77,609.27,228.96860045
2016-10-03T15:00:00+07:00,610.08,611.14,608.48,610.4,339.438973
2016-10-03T19:00:00+07:00,609.15,610.99,608.5,609.5,645.14192514
2016-10-03T23:00:00+07:00,609.5,611.59,609,611.16,260.72404027
2016-10-04T03:00:00+07:00,611.05,612.98,609.57,612.71,585.38341335
2016-10-04T07:00:00+07:00,612.84,612.84,607.04,608.5,387.6362734
2016-10-04T11:00:00+07:00,609.1,609.5,605.52,606.38,336.63229647
2016-10-04T15:00:00+07:00,607.12,609.18,604.99,608,853.67664949
2016-10-04T19:00:00+07:00,609.1,609.73,606.91,607.59,758.68085761
2016-10-04T23:00:00+07:00,607.59,608.44,605.81,607.73,415.89891434
2016-10-05T03:00:00+07:00,607.7,608.63,605.93,607.19,202.89884685
2016-10-05T07:00:00+07:00,607.19,608,606,606.85,117.42404959
2016-10-05T11:00:00+07:00,606.85,607.5,605.76,607.5,176.58080225
2016-10-05T15:00:00+07:00,606.45,607.99,605.91,607.9,281.67557726
2016-10-05T19:00:00+07:00,607.9,612,607.23,609.08,1122.52583732
2016-10-05T23:00:00+07:00,610.94,611.05,608.51,609.98,416.13692981
2016-10-06T03:00:00+07:00,610,610.99,607.82,608.49,296.58291738
2016-10-06T07:00:00+07:00,608.01,608.5,607.09,608.17,213.60329606
2016-10-06T11:00:00+07:00,608.17,608.91,607.2,608.91,228.74579489
2016-10-06T15:00:00+07:00,608.91,610,607.31,608.8,535.64490284
2016-10-06T19:00:00+07:00,608.94,610.3,608.76,610.19,340.1065192
2016-10-06T23:00:00+07:00,609.98,610.4,608.4,610.39,321.06641335
2016-10-07T03:00:00+07:00,610.03,610.5,609.11,610.25,400.63328896
2016-10-07T07:00:00+07:00,610.25,610.45,607.52,608.16,859.56699761
2016-10-07T11:00:00+07:00,608.75,610.99,607.66,610.49,460.37349317
2016-10-07T15:00:00+07:00,610.98,614.75,610.26,614.7,982.41927405
2016-10-07T19:00:00+07:00,614.84,616.34,613.04,613.9,812.25192771
2016-10-07T23:00:00+07:00,613.52,614.64,611,613.23,676.374511
2016-10-08T03:00:00+07:00,612.97,614.99,612.01,614.88,242.83565084
2016-10-08T07:00:00+07:00,614.88,615.87,613.07,615.87,108.9615893
2016-10-08T11:00:00+07:00,615.99,616.99,612.5,613.9,269.09506709
2016-10-08T15:00:00+07:00,614.67,615.17,612.83,615.01,74.11750193
2016-10-08T19:00:00+07:00,614.38,615.03,613.54,614.6,149.51741022
2016-10-08T23:00:00+07:00,614.6,615.04,613.59,614.72,140.6013888
2016-10-09T03:00:00+07:00,614.72,614.99,613,614.34,146.03623527
2016-10-09T07:00:00+07:00,614.34,614.48,611.5,611.52,115.86426697
2016-10-09T11:00:00+07:00,611.5,613.92,611.01,612,123.24925857
2016-10-09T15:00:00+07:00,612,613.19,610,611.98,165.97182442
2016-10-09T19:00:00+07:00,611.98,614.98,610.93,613.01,411.9909493
2016-10-09T23:00:00+07:00,614.59,614.86,612.74,613.06,205.21875015
2016-10-10T03:00:00+07:00,613.11,613.77,611.16,613.06,151.96608946
2016-10-10T07:00:00+07:00,612.12,614.99,612.12,614.99,110.66386915
2016-10-10T11:00:00+07:00,614.12,616.47,613.32,613.46,489.75332079
2016-10-10T15:00:00+07:00,614.87,615.55,612.41,614.54,291.71808027
2016-10-10T19:00:00+07:00,614.49,616.38,613.02,615.64,740.07593218
2016-10-10T23:00:00+07:00,615.11,616,612.71,614.5,470.81087628
2016-10-11T03:00:00+07:00,614.5,616.37,613.63,616,192.50094979
2016-10-11T07:00:00+07:00,616.37,617.26,614.56,616.49,244.00345096
2016-10-11T11:00:00+07:00,616.49,635,616.49,631,3549.55598045
