time,open,high,low,close,Volume,Volume MA
2023-08-24T18:00:00+07:00,26465,26525,26436,26436,63.7102837,100.65418881350087
2023-08-24T19:00:00+07:00,26438,26438,26372,26377,35.07683379,87.56577960600086
2023-08-24T20:00:00+07:00,26377,26409,26279,26341,80.91426209,81.97336037650086
2023-08-24T21:00:00+07:00,26339,26354,26065,26102,195.08675956,87.72833522750086
2023-08-24T22:00:00+07:00,26099,26155,25980,25980,415.08366444,95.42976934050087
2023-08-24T23:00:00+07:00,25987,26154,25983,26097,130.46131849,92.59440008200086
2023-08-25T00:00:00+07:00,26097,26109,25852,26041,186.22085383,83.39657841000084
2023-08-25T01:00:00+07:00,26041,26057,25966,26010,21.57837857,80.03434896500085
2023-08-25T02:00:00+07:00,26008,26127,25992,26016,44.67452701,76.51190239150085
2023-08-25T03:00:00+07:00,26025,26094,25926,26013,27.91190931,75.30514113750085
2023-08-25T04:00:00+07:00,26010,26086,26010,26086,7.291597,71.91374644600086
2023-08-25T05:00:00+07:00,26086,26124,26077,26111,9.33697084,71.93278602500087
2023-08-25T06:00:00+07:00,26111,26188,26062,26168,103.85611591,76.47225443150086
2023-08-25T07:00:00+07:00,26169,26175,26109,26130,8.80135261,75.22825647400086
2023-08-25T08:00:00+07:00,26132,26146,26087,26138,8.73512607,75.19509413850086
2023-08-25T09:00:00+07:00,26138,26171,26111,26122,7.15644328,74.61497987250087
2023-08-25T10:00:00+07:00,26119,26131,26015,26101,62.18338571,76.20916533650086
2023-08-25T11:00:00+07:00,26102,26103,26019,26023,12.86759176,75.73911732000087
