time,open,high,low,close,volume,volume_ma
2023-09-14T15:00:00+07:00,1905.935,1907.43,1905.565,1907.365,4559,6393.65
2023-09-14T16:00:00+07:00,1907.365,1907.61,1906.18,1906.375,3295,5485.35
2023-09-14T17:00:00+07:00,1906.375,1909.155,1906.285,1909.075,4719,4665.55
2023-09-14T18:00:00+07:00,1909.075,1909.16,1907.21,1907.545,4805,4203.7
2023-09-14T19:00:00+07:00,1907.545,1910.42,1901.185,1904.485,23121,4970.85
2023-09-14T20:00:00+07:00,1904.485,1907.705,1901.99,1903.185,25785,5936.3
2023-09-14T21:00:00+07:00,1903.185,1910.515,1901.05,1908.535,18666,6591.75
2023-09-14T22:00:00+07:00,1908.535,1911.455,1905.815,1908.055,10262,6965.25
2023-09-14T23:00:00+07:00,1908.055,1912.13,1908.025,1910.325,8111,7197.3
2023-09-15T00:00:00+07:00,1910.325,1911.49,1908.435,1908.78,4631,7352.1
2023-09-15T01:00:00+07:00,1908.78,1909.565,1908.125,1908.3,3227,7463.85
2023-09-15T02:00:00+07:00,1908.3,1909.56,1908.29,1909.475,2980,7539.3
2023-09-15T03:00:00+07:00,1909.475,1910.73,1909.245,1910.72,1399,7482.95
2023-09-15T05:00:00+07:00,1910.72,1911.035,1910.295,1910.395,1178,7204.05
2023-09-15T06:00:00+07:00,1910.395,1911.185,1909.865,1909.9,1118,6968.05
2023-09-15T07:00:00+07:00,1909.9,1911.615,1909.875,1911.35,2523,6926.45
2023-09-15T08:00:00+07:00,1911.35,1915.5,1910.5,1915.415,7116,7176.9
2023-09-15T09:00:00+07:00,1915.415,1916.03,1914.675,1915.57,4709,7179.8
2023-09-15T10:00:00+07:00,1915.57,1915.95,1914.675,1915.7,3162,7044.2
2023-09-15T11:00:00+07:00,1915.7,1916.89,1915.3,1916.21,2008,6868.7
2023-09-15T12:00:00+07:00,1916.21,1916.355,1914.995,1916.325,3661,6823.8
2023-09-15T13:00:00+07:00,1916.325,1919.665,1916.11,1918.685,9289,7123.5
2023-09-15T14:00:00+07:00,1918.685,1918.95,1915.51,1918.135,6929,7234.0
2023-09-15T15:00:00+07:00,1918.135,1918.515,1916.845,1918.08,5265,7257.0
2023-09-15T16:00:00+07:00,1918.08,1919.29,1917.78,1918.04,4574,6329.65
2023-09-15T17:00:00+07:00,1918.04,1918.29,1917.125,1917.17,3602,5220.5
2023-09-15T18:00:00+07:00,1917.17,1920.02,1916.795,1919.28,4760,4525.2
2023-09-15T19:00:00+07:00,1919.28,1920.61,1916.105,1917.165,10288,4526.5
2023-09-15T20:00:00+07:00,1917.165,1926.855,1916.975,1924.63,16695,4955.7
2023-09-15T21:00:00+07:00,1924.63,1930.475,1924.63,1928.565,18969,5672.6
2023-09-15T22:00:00+07:00,1928.565,1929.755,1924.775,1926.48,10876,6055.05
2023-09-15T23:00:00+07:00,1926.48,1927.925,1925.03,1925.4,6019,6207.0
2023-09-16T00:00:00+07:00,1925.4,1925.985,1923.97,1924.8,4358,6354.95
2023-09-16T01:00:00+07:00,1924.8,1925.075,1923.965,1924.11,2914,6441.75
2023-09-16T02:00:00+07:00,1924.11,1924.54,1922.42,1922.515,3454,6558.55
2023-09-16T03:00:00+07:00,1922.515,1924.0,1922.46,1923.92,2312,6548.0
2023-09-18T05:00:00+07:00,1923.92,1924.57,1923.54,1923.7,1094,6246.9
2023-09-18T06:00:00+07:00,1923.7,1923.73,1922.65,1923.32,1700,6096.45
2023-09-18T07:00:00+07:00,1923.32,1924.755,1923.295,1924.67,2285,6052.6
2023-09-18T08:00:00+07:00,1924.67,1926.69,1923.39,1925.3,8469,6375.65
2023-09-18T09:00:00+07:00,1925.3,1928.81,1925.195,1928.21,4721,6428.65
2023-09-18T10:00:00+07:00,1928.21,1929.55,1928.07,1928.885,2871,6107.75
2023-09-18T11:00:00+07:00,1928.885,1929.46,1927.78,1928.26,1977,5860.15
2023-09-18T12:00:00+07:00,1928.26,1930.69,1927.875,1929.92,3141,5753.95
2023-09-18T13:00:00+07:00,1929.92,1930.42,1928.165,1928.63,8211,5935.8
2023-09-18T14:00:00+07:00,1928.63,1929.245,1926.515,1926.535,5513,6031.35
2023-09-18T15:00:00+07:00,1926.535,1926.725,1925.165,1926.205,3872,5986.95
2023-09-18T16:00:00+07:00,1926.205,1927.045,1925.68,1927.0,3005,5622.8
2023-09-18T17:00:00+07:00,1927.0,1927.595,1926.415,1926.88,3051,4940.6
2023-09-18T18:00:00+07:00,1926.88,1928.265,1926.535,1926.85,3314,4157.85
2023-09-18T19:00:00+07:00,1926.85,1928.145,1923.605,1924.055,7737,4000.9
2023-09-18T20:00:00+07:00,1924.055,1928.565,1923.52,1924.115,12363,4318.1
2023-09-18T21:00:00+07:00,1924.115,1927.83,1922.865,1926.9,10443,4622.35
